q,K,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,6,1,1863,1955,0,112,84,57,36,25,15,10,7,4,4,0,119,118,83,55,36,25,13,8,5,4
24,6,2,1863,1934,0,112,84,57,36,25,15,10,7,4,4,0,118,120,81,51,35,23,15,11,6,4
24,6,0,1816,1778,0,111,83,54,38,25,17,11,8,6,2,0,116,118,80,56,34,21,14,8,5,3
24,6,1,1816,1863,0,111,83,54,38,25,17,11,8,6,2,0,118,121,85,55,36,24,15,10,6,2
24,6,2,1816,1821,0,111,83,54,38,25,17,11,8,6,2,0,121,116,79,50,37,24,15,9,5,3
24,6,1,1812,1869,0,109,82,55,38,25,17,10,6,3,2,0,119,118,85,49,33,23,15,8,4,3
24,6,2,1812,1837,0,109,82,55,38,25,17,10,6,3,2,0,118,113,75,52,35,22,14,9,5,3
24,6,0,1938,1979,0,103,86,59,39,26,18,13,9,4,3,0,120,117,85,54,37,24,15,11,7,3
24,6,1,1938,1976,0,103,86,59,39,26,18,13,9,4,3,0,117,124,85,58,37,26,17,9,5,3
24,6,2,1938,1920,0,103,86,59,39,26,18,13,9,4,3,0,124,120,88,60,39,24,16,10,5,2
24,6,0,1882,1958,0,109,82,57,39,26,17,13,7,5,1,0,120,119,80,54,39,25,13,9,6,3
24,6,1,1882,1873,0,109,82,57,39,26,17,13,7,5,1,0,119,119,82,54,35,24,16,11,5,2
24,6,2,1882,1855,0,109,82,57,39,26,17,13,7,5,1,0,119,120,87,59,36,22,16,8,4,3
24,6,0,1867,1840,0,112,83,59,37,27,18,11,6,4,3,0,118,123,81,52,35,23,14,10,6,3
24,6,1,1867,1911,0,112,83,59,37,27,18,11,6,4,3,0,123,121,83,57,36,23,15,9,5,3
24,6,2,1867,1956,0,112,83,59,37,27,18,11,6,4,3,0,121,118,86,58,37,25,15,7,4,3
24,6,0,1919,1958,0,107,81,56,42,25,17,12,9,4,2,0,123,122,85,56,37,23,15,9,4,3
24,6,1,1919,1906,0,107,81,56,42,25,17,12,9,4,2,0,122,112,84,58,39,23,13,11,7,3
24,6,2,1919,1948,0,107,81,56,42,25,17,12,9,4,2,0,112,123,81,55,37,25,18,9,6,2
24,6,0,1990,2002,0,107,82,60,41,30,18,11,8,6,3,0,118,123,85,61,43,25,16,9,5,2
24,6,1,1990,1985,0,107,82,60,41,30,18,11,8,6,3,0,123,126,91,59,37,23,15,11,6,3
24,6,2,1990,2057,0,107,82,60,41,30,18,11,8,6,3,0,126,118,84,58,38,29,16,9,7,5
24,6,0,1676,1624,0,107,80,58,40,23,14,8,6,3,1,0,120,111,80,50,31,19,10,6,3,1
24,6,1,1676,1651,0,107,80,58,40,23,14,8,6,3,1,0,111,111,75,53,35,20,10,7,4,3
24,6,2,1676,1710,0,107,80,58,40,23,14,8,6,3,1,0,111,120,80,52,31,18,14,7,5,2
24,6,0,1646,1691,0,107,80,54,35,22,16,10,6,3,2,0,111,117,79,53,32,19,12,7,3,2
24,6,1,1646,1647,0,107,80,54,35,22,16,10,6,3,2,0,117,108,78,47,32,20,13,9,5,1
24,6,2,1646,1568,0,107,80,54,35,22,16,10,6,3,2,0,108,111,72,49,31,21,13,6,4,3
24,6,0,1658,1592,0,112,83,54,35,24,15,9,4,3,2,0,114,114,78,51,31,17,12,7,4,2
24,6,1,1658,1615,0,112,83,54,35,24,15,9,4,3,2,0,114,114,80,49,31,20,10,4,3,2
24,6,2,1658,1599,0,112,83,54,35,24,15,9,4,3,2,0,114,114,72,47,31,21,12,8,3,2
24,6,0,1625,1562,0,111,76,56,35,22,13,10,6,4,2,0,113,110,75,50,28,18,11,7,4,2
24,6,1,1625,1564,0,111,76,56,35,22,13,10,6,4,2,0,110,112,73,50,33,22,11,7,4,2
24,6,2,1625,1612,0,111,76,56,35,22,13,10,6,4,2,0,112,113,76,48,31,17,13,8,4,2
24,6,0,1580,1544,0,102,78,52,34,22,14,9,6,3,1,0,105,111,74,49,30,19,10,6,4,1
24,6,1,1580,1504,0,102,78,52,34,22,14,9,6,3,1,0,111,106,75,46,29,18,13,8,3,1
24,6,2,1580,1528,0,102,78,52,34,22,14,9,6,3,1,0,106,105,71,47,31,19,11,6,4,3
24,6,0,1639,1613,0,109,88,51,31,21,15,9,7,4,2,0,111,113,75,46,29,19,14,8,4,2
24,6,1,1639,1597,0,109,88,51,31,21,15,9,7,4,2,0,113,113,78,47,31,19,11,7,4,2
24,6,2,1639,1574,0,109,88,51,31,21,15,9,7,4,2,0,113,111,75,47,29,20,12,7,5,2
24,6,0,1543,1551,0,110,81,53,36,22,14,9,4,2,1,0,117,109,78,47,28,18,10,5,4,2
24,6,1,1543,1422,0,110,81,53,36,22,14,9,4,2,1,0,109,107,68,47,34,19,9,5,2,1
24,6,2,1543,1468,0,110,81,53,36,22,14,9,4,2,1,0,107,117,77,48,27,16,12,7,2,1
24,6,0,1537,1424,0,106,79,58,37,24,12,7,5,2,1,0,103,117,74,48,33,17,7,4,2,1
24,6,1,1537,1421,0,106,79,58,37,24,12,7,5,2,1,0,117,111,78,45,23,15,11,8,3,0
24,6,2,1537,1441,0,106,79,58,37,24,12,7,5,2,1,0,111,103,73,53,32,19,9,3,3,2
24,6,0,1533,1469,0,105,84,53,34,22,15,9,4,2,1,0,112,111,75,43,25,19,13,6,3,1
24,6,1,1533,1431,0,105,84,53,34,22,15,9,4,2,1,0,111,106,74,52,32,18,10,3,1,1
24,6,2,1533,1437,0,105,84,53,34,22,15,9,4,2,1,0,106,112,75,45,30,16,8,7,3,1
24,6,0,1739,1782,0,109,80,52,34,25,15,9,6,3,2,0,105,122,78,51,32,21,11,8,5,3
24,6,1,1739,1720,0,109,80,52,34,25,15,9,6,3,2,0,122,111,78,45,30,22,15,8,4,2
24,6,0,1669,1698,0,111,86,55,33,21,13,9,5,3,2,0,112,110,72,44,30,19,13,9,5,3
24,6,1,1669,1643,0,111,86,55,33,21,13,9,5,3,2,0,110,119,74,49,29,18,12,6,4,2
24,6,2,1669,1685,0,111,86,55,33,21,13,9,5,3,2,0,119,112,84,51,30,19,10,7,4,3
24,6,0,1794,1732,0,109,84,60,38,25,16,11,6,3,1,0,115,121,83,52,35,21,13,8,4,1
24,6,1,1794,1778,0,109,84,60,38,25,16,11,6,3,1,0,121,119,84,53,31,20,12,7,4,3
24,6,2,1794,1747,0,109,84,60,38,25,16,11,6,3,1,0,119,115,79,57,36,23,14,8,4,2
24,6,0,1786,1788,0,110,86,57,37,23,15,10,7,4,3,0,123,114,81,52,34,22,14,7,5,3
24,6,1,1786,1780,0,110,86,57,37,23,15,10,7,4,3,0,114,116,77,54,35,20,13,9,5,2
24,6,2,1786,1772,0,110,86,57,37,23,15,10,7,4,3,0,116,123,85,51,31,21,13,9,5,3
24,6,0,1794,1765,0,109,80,55,43,27,15,9,6,5,2,0,113,119,79,55,38,20,13,8,6,2
24,6,1,1794,1746,0,109,80,55,43,27,15,9,6,5,2,0,119,120,84,52,33,22,12,6,4,3
24,6,2,1794,1819,0,109,80,55,43,27,15,9,6,5,2,0,120,113,80,56,37,23,13,9,4,3
24,6,0,1759,1738,0,109,84,57,36,23,16,10,7,4,2,0,116,116,76,51,32,20,15,8,4,4
24,6,1,1759,1835,0,109,84,57,36,23,16,10,7,4,2,0,116,118,83,56,34,22,11,8,6,3
24,6,2,1759,1829,0,109,84,57,36,23,16,10,7,4,2,0,118,116,82,50,34,22,15,9,5,1
24,6,0,1878,1892,0,114,82,55,38,25,18,12,6,3,2,0,121,114,81,56,36,26,14,7,5,3
24,6,2,1878,1894,0,114,82,55,38,25,18,12,6,3,2,0,123,121,83,53,33,21,14,9,5,3
24,6,0,1721,1660,0,107,80,56,39,28,16,9,5,3,2,0,113,118,79,52,33,19,11,8,4,2
24,6,1,1721,1714,0,107,80,56,39,28,16,9,5,3,2,0,118,115,80,54,35,24,12,6,3,2
24,6,2,1721,1687,0,107,80,56,39,28,16,9,5,3,2,0,115,113,80,53,35,21,13,6,4,2
24,6,0,1696,1745,0,99,79,53,38,23,12,9,7,5,3,0,111,110,75,52,32,21,14,7,4,3
24,6,1,1696,1721,0,99,79,53,38,23,12,9,7,5,3,0,110,108,79,54,37,17,10,9,6,3
24,6,2,1696,1695,0,99,79,53,38,23,12,9,7,5,3,0,108,111,76,45,29,22,13,9,6,3
24,6,0,1710,1637,0,104,78,55,37,24,15,8,6,5,3,0,111,112,75,54,36,18,12,8,5,2
24,6,1,1710,1783,0,104,78,55,37,24,15,8,6,5,3,0,112,113,84,51,31,20,12,7,5,4
24,6,2,1710,1750,0,104,78,55,37,24,15,8,6,5,3,0,113,111,73,49,32,24,14,8,5,3
24,6,0,1745,1746,0,111,76,54,34,23,16,10,6,3,2,0,119,109,78,53,30,19,12,7,5,4
24,6,1,1745,1755,0,111,76,54,34,23,16,10,6,3,2,0,109,110,74,52,35,23,13,8,5,2
24,6,2,1745,1766,0,111,76,54,34,23,16,10,6,3,2,0,110,119,75,46,32,21,15,9,4,2
24,6,0,1595,1548,0,110,78,51,36,21,14,10,5,4,2,0,109,113,73,48,28,17,12,8,4,2
24,6,1,1595,1597,0,110,78,51,36,21,14,10,5,4,2,0,113,109,79,47,29,21,13,7,4,2
24,6,2,1595,1536,0,110,78,51,36,21,14,10,5,4,2,0,109,109,69,48,35,18,10,6,3,2
24,6,0,1715,1714,0,102,79,55,36,25,15,8,4,3,3,0,117,104,75,50,32,22,12,7,3,3
24,6,1,1715,1720,0,102,79,55,36,25,15,8,4,3,3,0,104,112,75,52,35,20,12,7,5,4
24,6,2,1715,1742,0,102,79,55,36,25,15,8,4,3,3,0,112,117,81,50,30,19,12,7,5,2
24,6,0,1647,1667,0,109,84,54,31,20,14,10,7,4,2,0,109,115,74,48,29,22,13,8,4,2
24,6,1,1647,1650,0,109,84,54,31,20,14,10,7,4,2,0,115,112,77,46,29,18,14,9,5,3
24,6,2,1647,1598,0,109,84,54,31,20,14,10,7,4,2,0,112,109,76,49,31,18,11,7,5,2
24,6,0,1716,1732,0,103,79,49,33,24,16,11,7,2,1,0,103,116,74,45,32,23,12,9,5,2
24,6,1,1716,1721,0,103,79,49,33,24,16,11,7,2,1,0,116,109,75,47,32,21,15,8,4,2
24,6,0,1678,1733,0,102,80,53,39,23,14,9,6,4,3,0,116,110,78,51,32,19,13,8,5,4
24,6,1,1678,1631,0,102,80,53,39,23,14,9,6,4,3,0,110,108,74,51,36,20,10,7,5,2
24,6,2,1678,1724,0,102,80,53,39,23,14,9,6,4,3,0,108,116,80,50,31,21,14,8,4,2
24,6,0,1697,1654,0,104,79,56,34,24,17,10,6,4,1,0,105,120,75,50,34,20,12,7,4,2
24,6,1,1697,1709,0,104,79,56,34,24,17,10,6,4,1,0,120,112,83,52,29,20,13,9,5,2
24,6,2,1697,1815,0,104,79,56,34,24,17,10,6,4,1,0,112,105,75,52,35,24,15,7,4,3
24,6,0,1263,1210,0,88,71,39,27,18,12,8,3,1,1,0,86,90,58,36,24,17,10,4,2,1
24,6,1,1263,1172,0,88,71,39,27,18,12,8,3,1,1,0,90,93,60,37,25,14,8,4,2,1
24,6,2,1263,1202,0,88,71,39,27,18,12,8,3,1,1,0,93,86,63,37,22,13,8,6,2,1
24,6,0,1251,1171,0,92,68,47,30,18,9,6,4,2,1,0,91,99,62,39,21,15,8,5,2,0
24,6,1,1251,1162,0,92,68,47,30,18,9,6,4,2,1,0,99,87,64,40,24,12,8,4,2,2
24,6,2,1251,1176,0,92,68,47,30,18,9,6,4,2,1,0,87,91,59,38,25,13,6,4,3,1
24,6,0,1242,1137,0,92,63,44,27,18,13,6,3,2,1,0,89,86,55,41,22,14,9,4,2,1
24,6,1,1242,1166,0,92,63,44,27,18,13,6,3,2,1,0,86,94,63,39,27,14,6,3,2,1
24,6,2,1242,1156,0,92,63,44,27,18,13,6,3,2,1,0,94,89,59,34,21,15,10,5,2,1
24,6,0,1473,1515,0,93,70,45,29,18,14,8,6,4,2,0,100,96,65,44,25,17,13,7,6,3
24,6,1,1473,1438,0,93,70,45,29,18,14,8,6,4,2,0,96,94,65,46,32,18,9,5,4,2
24,6,2,1473,1479,0,93,70,45,29,18,14,8,6,4,2,0,94,100,67,37,25,18,13,9,3,2
24,6,0,1448,1409,0,92,67,45,30,21,14,10,4,2,1,0,93,100,66,43,30,15,10,6,3,2
24,6,1,1448,1433,0,92,67,45,30,21,14,10,4,2,1,0,100,95,71,42,23,16,10,7,4,2
24,6,2,1448,1512,0,92,67,45,30,21,14,10,4,2,1,0,95,93,59,44,31,23,13,6,2,1
24,6,0,1466,1474,0,89,69,46,31,21,12,7,5,2,1,0,99,93,64,43,27,17,11,5,4,3
24,6,2,1466,1472,0,89,69,46,31,21,12,7,5,2,1,0,94,99,67,39,25,18,11,7,3,2
24,6,0,1488,1468,0,96,67,50,29,20,12,9,5,2,2,0,99,96,65,45,26,18,10,8,5,2
24,6,1,1488,1468,0,96,67,50,29,20,12,9,5,2,2,0,96,99,64,43,29,17,12,6,4,2
24,6,2,1488,1489,0,96,67,50,29,20,12,9,5,2,2,0,99,99,69,43,26,17,10,6,2,2
24,6,0,1426,1388,0,91,70,43,29,17,12,8,6,4,2,0,94,98,66,41,23,13,11,7,5,3
24,6,1,1426,1428,0,91,70,43,29,17,12,8,6,4,2,0,98,91,66,42,27,19,8,6,5,3
24,6,2,1426,1438,0,91,70,43,29,17,12,8,6,4,2,0,91,94,60,39,29,18,14,8,3,1
24,6,0,1418,1379,0,94,72,48,32,20,13,8,5,3,1,0,99,95,68,46,29,18,10,4,2,2
24,6,1,1418,1369,0,94,72,48,32,20,13,8,5,3,1,0,95,102,68,43,27,14,10,8,4,1
24,6,2,1418,1332,0,94,72,48,32,20,13,8,5,3,1,0,102,99,66,41,26,18,10,5,3,1
24,6,0,1402,1315,0,94,70,50,33,22,13,7,4,2,1,0,96,102,69,43,29,15,7,5,2,1
24,6,1,1402,1282,0,94,70,50,33,22,13,7,4,2,1,0,102,98,70,42,20,15,12,7,3,0
24,6,2,1402,1324,0,94,70,50,33,22,13,7,4,2,1,0,98,96,63,47,33,19,8,2,2,2
24,6,0,1418,1359,0,99,72,45,29,20,14,10,5,2,1,0,100,97,63,38,24,19,13,7,3,1
24,6,1,1418,1377,0,99,72,45,29,20,14,10,5,2,1,0,97,100,64,49,29,18,10,4,2,1
24,6,2,1418,1345,0,99,72,45,29,20,14,10,5,2,1,0,100,100,71,39,28,15,9,7,3,1
24,6,0,1412,1351,0,95,73,46,33,20,12,7,4,3,1,0,99,96,65,41,32,19,8,5,2,1
24,6,1,1412,1355,0,95,73,46,33,20,12,7,4,3,1,0,96,100,68,39,24,14,12,7,3,2
24,6,2,1412,1369,0,95,73,46,33,20,12,7,4,3,1,0,100,99,67,47,25,15,8,4,4,2
24,6,0,1397,1330,0,100,76,46,30,19,10,8,5,3,2,0,99,96,65,39,26,17,9,5,3,2
24,6,1,1397,1355,0,100,76,46,30,19,10,8,5,3,2,0,96,104,62,41,26,17,10,6,3,1
24,6,2,1397,1378,0,100,76,46,30,19,10,8,5,3,2,0,104,99,72,43,25,13,9,7,4,2
24,6,0,1455,1414,0,95,73,55,33,18,11,6,4,3,1,0,100,100,70,43,24,16,10,7,4,2
24,6,1,1455,1405,0,95,73,55,33,18,11,6,4,3,1,0,100,101,66,44,26,16,11,4,3,2
24,6,2,1455,1411,0,95,73,55,33,18,11,6,4,3,1,0,101,100,70,46,28,13,6,5,3,2
24,6,0,1410,1339,0,98,69,44,27,22,17,8,4,1,1,0,95,99,63,40,25,18,11,6,3,1
24,6,1,1410,1315,0,98,69,44,27,22,17,8,4,1,1,0,99,98,66,44,28,18,10,4,2,1
24,6,2,1410,1364,0,98,69,44,27,22,17,8,4,1,1,0,98,95,65,41,28,18,11,5,2,1
24,6,0,1324,1238,0,100,77,49,27,14,12,7,5,3,0,0,90,97,58,38,27,15,11,5,2,1
24,6,1,1324,1214,0,100,77,49,27,14,12,7,5,3,0,0,97,107,68,39,20,11,8,5,3,1
24,6,2,1324,1245,0,100,77,49,27,14,12,7,5,3,0,0,107,90,68,40,21,15,8,5,3,1
24,6,0,1341,1239,0,100,73,46,33,20,11,7,2,2,2,0,97,102,62,36,26,18,8,5,2,1
24,6,1,1341,1300,0,100,73,46,33,20,11,7,2,2,2,0,102,97,64,44,26,14,10,4,2,2
24,6,2,1341,1236,0,100,73,46,33,20,11,7,2,2,2,0,97,97,70,43,25,12,6,4,2,1
24,6,0,1366,1238,0,98,74,54,33,19,8,5,5,2,1,0,108,97,67,43,23,12,7,5,3,1
24,6,1,1366,1292,0,98,74,54,33,19,8,5,5,2,1,0,97,95,65,43,27,16,7,4,3,2
24,6,2,1366,1325,0,98,74,54,33,19,8,5,5,2,1,0,95,108,70,42,24,13,8,5,3,1
24,6,0,1557,1637,0,93,71,46,27,19,14,9,5,3,2,0,99,96,68,46,28,19,12,7,6,4
24,6,2,1557,1604,0,93,71,46,27,19,14,9,5,3,2,0,98,99,64,43,28,19,12,8,4,3
24,6,0,1427,1394,0,96,70,41,28,20,13,8,5,3,2,0,98,93,68,42,26,16,9,6,5,3
24,6,1,1427,1411,0,96,70,41,28,20,13,8,5,3,2,0,93,96,61,39,29,20,10,6,3,1
24,6,2,1427,1366,0,96,70,41,28,20,13,8,5,3,2,0,96,98,62,40,25,16,13,7,3,2
24,6,0,1523,1580,0,88,68,46,31,20,12,8,6,4,3,0,92,96,67,48,31,18,9,7,5,3
24,6,1,1523,1623,0,88,68,46,31,20,12,8,6,4,3,0,96,100,68,39,27,19,14,10,5,2
24,6,2,1523,1541,0,88,68,46,31,20,12,8,6,4,3,0,100,92,65,45,28,18,12,6,5,4
24,6,0,1517,1568,0,94,71,45,30,20,12,8,5,3,2,0,102,96,68,42,30,19,11,7,4,3
24,6,2,1517,1519,0,94,71,45,30,20,12,8,5,3,2,0,95,102,68,43,25,18,10,6,4,3
24,6,0,1437,1446,0,97,67,46,31,18,10,7,4,3,2,0,91,98,63,41,27,15,9,6,5,2
24,6,1,1437,1402,0,97,67,46,31,18,10,7,4,3,2,0,98,99,66,39,24,17,10,5,3,3
24,6,2,1437,1487,0,97,67,46,31,18,10,7,4,3,2,0,99,91,62,44,27,15,10,8,4,3
24,6,0,1402,1336,0,96,69,46,34,19,11,6,4,3,2,0,97,100,65,44,26,13,9,6,4,2
24,6,1,1402,1383,0,96,69,46,34,19,11,6,4,3,2,0,100,94,67,42,28,18,8,4,3,2
24,6,2,1402,1369,0,96,69,46,34,19,11,6,4,3,2,0,94,97,63,40,26,15,10,6,3,2
24,6,0,1494,1473,0,91,69,51,31,20,13,8,5,3,1,0,102,96,72,48,26,17,8,5,4,2
24,6,1,1494,1465,0,91,69,51,31,20,13,8,5,3,1,0,96,96,65,43,29,19,12,8,3,2
24,6,2,1494,1484,0,91,69,51,31,20,13,8,5,3,1,0,96,102,66,43,28,16,12,6,4,2
24,6,0,1429,1419,0,99,72,45,27,18,12,9,5,3,2,0,94,97,65,40,27,13,11,8,3,2
24,6,1,1429,1382,0,99,72,45,27,18,12,9,5,3,2,0,97,102,66,40,22,18,10,7,5,2
24,6,2,1429,1407,0,99,72,45,27,18,12,9,5,3,2,0,102,94,63,42,28,19,11,5,3,2
24,6,0,1333,1300,0,92,69,46,30,19,11,5,4,3,1,0,90,93,62,41,25,15,9,4,3,2
24,6,1,1333,1250,0,92,69,46,30,19,11,5,4,3,1,0,93,98,63,43,24,13,7,5,3,1
24,6,2,1333,1246,0,92,69,46,30,19,11,5,4,3,1,0,98,90,64,36,25,16,9,5,3,2
24,6,0,1293,1228,0,96,73,45,26,19,12,7,5,2,0,0,87,99,59,36,27,17,9,6,2,0
24,6,1,1293,1221,0,96,73,45,26,19,12,7,5,2,0,0,99,99,68,38,19,12,10,5,3,1
24,6,2,1293,1169,0,96,73,45,26,19,12,7,5,2,0,0,99,87,62,42,25,16,7,3,2,1
24,6,0,1298,1251,0,98,72,48,31,16,8,7,4,2,2,0,98,91,59,38,24,15,8,5,3,2
24,6,1,1298,1262,0,98,72,48,31,16,8,7,4,2,2,0,91,99,60,41,28,14,7,4,3,1
24,6,2,1298,1158,0,98,72,48,31,16,8,7,4,2,2,0,99,98,71,39,18,10,8,6,2,1
24,6,0,1284,1219,0,96,67,46,32,18,10,5,3,3,2,0,94,94,62,41,25,13,7,4,3,1
24,6,1,1284,1189,0,96,67,46,32,18,10,5,3,3,2,0,94,94,59,37,23,14,9,6,2,1
24,6,2,1284,1263,0,96,67,46,32,18,10,5,3,3,2,0,94,94,65,41,25,14,7,3,3,3
24,6,0,1323,1249,0,92,74,47,30,18,11,7,4,2,1,0,90,102,65,36,21,14,9,5,2,1
24,6,1,1323,1303,0,92,74,47,30,18,11,7,4,2,1,0,102,95,67,44,23,16,9,5,2,1
24,6,2,1323,1305,0,92,74,47,30,18,11,7,4,2,1,0,95,90,63,41,30,14,8,5,4,2
24,6,0,1323,1272,0,99,71,47,28,18,11,8,4,2,1,0,98,92,59,38,27,19,10,6,2,0
24,6,1,1323,1231,0,99,71,47,28,18,11,8,4,2,1,0,92,99,65,41,24,11,10,5,2,1
24,6,2,1323,1228,0,99,71,47,28,18,11,8,4,2,1,0,99,98,66,40,21,14,6,4,3,2
24,6,0,1314,1224,0,96,72,46,32,19,13,8,3,1,0,0,94,95,65,40,26,15,8,5,2,0
24,6,1,1314,1201,0,96,72,46,32,19,13,8,3,1,0,0,95,101,60,37,25,16,11,4,1,0
24,6,2,1314,1179,0,96,72,46,32,19,13,8,3,1,0,0,101,94,69,45,25,13,6,3,1,1
24,6,0,1284,1206,0,98,69,47,27,21,12,6,5,2,1,0,92,96,59,37,22,15,7,5,3,1
24,6,1,1284,1283,0,98,69,47,27,21,12,6,5,2,1,0,96,100,62,43,25,19,10,4,2,1
24,6,2,1284,1269,0,98,69,47,27,21,12,6,5,2,1,0,100,92,69,41,27,13,9,5,3,1
24,6,0,1283,1191,0,93,71,44,27,16,13,9,5,2,0,0,94,96,60,33,21,16,10,6,3,0
24,6,1,1283,1223,0,93,71,44,27,16,13,9,5,2,0,0,96,90,61,43,22,14,11,6,2,0
24,6,2,1283,1251,0,93,71,44,27,16,13,9,5,2,0,0,90,94,66,40,29,15,8,4,2,2
24,6,0,1290,1197,0,93,65,45,28,19,11,5,5,3,1,0,95,89,61,42,23,13,8,5,3,1
24,6,1,1290,1292,0,93,65,45,28,19,11,5,5,3,1,0,89,92,62,38,24,16,8,4,3,3
24,6,2,1290,1317,0,93,65,45,28,19,11,5,5,3,1,0,92,95,60,38,26,16,10,6,4,1
24,6,0,1323,1298,0,101,70,44,27,17,12,9,4,3,1,0,102,97,69,39,23,14,9,6,3,2
24,6,1,1323,1246,0,101,70,44,27,17,12,9,4,3,1,0,97,89,57,39,25,16,9,6,4,1
24,6,2,1323,1274,0,101,70,44,27,17,12,9,4,3,1,0,89,102,61,39,25,16,11,5,1,1
24,6,0,1319,1355,0,90,69,50,32,17,9,5,3,2,2,0,89,95,65,44,29,12,7,4,3,2
24,6,1,1319,1250,0,90,69,50,32,17,9,5,3,2,2,0,95,97,66,35,20,13,7,5,3,3
24,6,2,1319,1292,0,90,69,50,32,17,9,5,3,2,2,0,97,89,60,43,23,15,9,5,3,1
24,6,0,1410,1326,0,96,78,46,30,24,12,9,5,2,0,0,102,99,70,40,24,16,11,6,2,1
24,6,1,1410,1358,0,96,78,46,30,24,12,9,5,2,0,0,99,101,64,44,30,20,8,4,3,1
24,6,2,1410,1341,0,96,78,46,30,24,12,9,5,2,0,0,101,102,72,44,28,16,9,6,2,0
24,6,0,1364,1333,0,101,80,54,30,15,10,8,5,3,1,0,107,100,75,48,25,16,7,4,3,1
24,6,1,1364,1285,0,101,80,54,30,15,10,8,5,3,1,0,100,100,63,37,27,13,10,7,2,1
24,6,2,1364,1315,0,101,80,54,30,15,10,8,5,3,1,0,100,107,68,41,20,13,10,6,4,2
24,6,0,1458,1398,0,100,66,44,34,22,16,7,3,2,2,0,89,106,69,41,28,14,11,7,3,2
24,6,1,1458,1398,0,100,66,44,34,22,16,7,3,2,2,0,106,102,68,44,25,18,10,4,3,1
24,6,2,1458,1401,0,100,66,44,34,22,16,7,3,2,2,0,102,89,60,46,34,21,10,4,2,2
24,6,0,1350,1295,0,90,75,50,31,18,10,6,5,3,1,0,98,94,61,42,29,17,9,3,2,2
24,6,1,1350,1250,0,90,75,50,31,18,10,6,5,3,1,0,94,97,69,42,25,12,7,6,3,1
24,6,2,1350,1280,0,90,75,50,31,18,10,6,5,3,1,0,97,98,69,40,20,14,9,6,4,1
24,6,0,1496,1458,0,99,70,45,30,22,16,7,4,2,2,0,103,101,69,41,28,20,11,6,3,1
24,6,1,1496,1509,0,99,70,45,30,22,16,7,4,2,2,0,101,95,64,43,28,18,14,6,3,2
24,6,2,1496,1455,0,99,70,45,30,22,16,7,4,2,2,0,95,103,67,46,29,17,8,5,4,3
24,6,0,1471,1424,0,91,70,47,34,22,13,8,3,2,2,0,102,96,70,47,25,16,10,5,3,2
24,6,1,1471,1471,0,91,70,47,34,22,13,8,3,2,2,0,96,96,66,45,33,21,9,4,2,2
24,6,2,1471,1451,0,91,70,47,34,22,13,8,3,2,2,0,96,102,67,41,28,15,11,8,4,2
24,6,0,1394,1377,0,95,77,53,33,15,8,7,5,3,2,0,102,98,68,44,22,15,10,7,3,1
24,6,1,1394,1401,0,95,77,53,33,15,8,7,5,3,2,0,98,99,68,44,27,12,9,6,4,3
24,6,2,1394,1309,0,95,77,53,33,15,8,7,5,3,2,0,99,102,68,39,25,14,7,5,4,2
24,6,0,1351,1283,0,101,70,46,31,20,11,5,4,4,1,0,98,95,67,42,25,15,8,4,3,2
24,6,1,1351,1271,0,101,70,46,31,20,11,5,4,4,1,0,95,100,63,40,26,15,6,4,3,2
24,6,2,1351,1314,0,101,70,46,31,20,11,5,4,4,1,0,100,98,62,40,25,15,11,6,3,1
24,6,0,1415,1415,0,98,75,46,29,21,13,8,4,1,1,0,99,99,68,44,28,17,10,5,3,2
24,6,1,1415,1341,0,98,75,46,29,21,13,8,4,1,1,0,99,100,66,40,26,15,9,6,3,1
24,6,2,1415,1374,0,98,75,46,29,21,13,8,4,1,1,0,100,99,66,41,25,18,10,5,2,1
24,6,0,1393,1325,0,97,66,45,30,19,15,9,5,3,1,0,96,101,66,38,22,16,12,7,3,1
24,6,1,1393,1416,0,97,66,45,30,19,15,9,5,3,1,0,101,93,64,44,27,19,11,5,3,2
24,6,2,1393,1361,0,97,66,45,30,19,15,9,5,3,1,0,93,96,63,45,33,17,10,6,3,1
24,6,0,1385,1361,0,88,72,46,32,23,11,7,3,2,2,0,99,93,63,43,26,18,10,4,2,2
24,6,1,1385,1274,0,88,72,46,32,23,11,7,3,2,2,0,93,95,66,46,30,14,7,5,3,1
24,6,2,1385,1392,0,88,72,46,32,23,11,7,3,2,2,0,95,99,70,38,25,17,9,6,3,2
24,6,0,1342,1264,0,95,73,48,30,16,9,5,5,3,2,0,92,98,63,37,24,14,10,6,4,1
24,6,1,1342,1275,0,95,73,48,30,16,9,5,5,3,2,0,98,97,67,41,20,11,8,4,3,3
24,6,2,1342,1360,0,95,73,48,30,16,9,5,5,3,2,0,97,92,62,41,27,16,7,6,4,2
24,6,0,1441,1458,0,96,73,49,29,17,11,8,5,2,1,0,99,103,68,42,25,15,10,7,4,2
24,6,1,1441,1402,0,96,73,49,29,17,11,8,5,2,1,0,103,92,66,40,26,16,9,5,4,3
24,6,0,1461,1457,0,95,70,49,34,18,13,7,5,3,2,0,99,100,66,46,26,15,12,6,4,3
24,6,1,1461,1413,0,95,70,49,34,18,13,7,5,3,2,0,100,98,68,44,28,15,8,6,5,2
